tenure,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,PaperlessBilling,customerID,Churn,Cluster
12,75.63,1003.24,0,,,,,C0568,0,0
5,57.73,331.42,0,,,,,C0569,0,0
7,76.32,478.47,1,,,,,C0570,1,2
27,99.44,2703.82,0,,,,,C0571,1,3
20,71.93,1508.0,0,,,,,C0572,0,0
27,84.66,2220.41,0,,,,,C0573,1,0
6,92.37,658.8,0,,,,,C0574,1,0
7,40.83,245.52,0,,,,,C0575,1,1
10,101.54,958.36,0,,,,,C0576,1,0
4,79.64,376.71,0,,,,,C0577,1,0
23,37.8,854.93,1,,,,,C0578,1,2
7,57.16,315.73,0,,,,,C0579,0,0
7,82.3,618.92,0,,,,,C0580,1,0
6,71.09,421.18,0,,,,,C0581,0,0
12,73.53,872.98,0,,,,,C0582,0,0
29,71.17,2080.29,0,,,,,C0583,0,0
36,62.01,2240.53,0,,,,,C0584,1,3
32,83.45,2649.62,0,,,,,C0585,1,3
19,79.33,1505.99,0,,,,,C0586,1,0
6,82.95,473.79,0,,,,,C0587,0,0
26,79.43,2007.05,0,,,,,C0588,1,0
0,31.53,21.63,0,,,,,C0589,0,1
32,54.57,1729.66,0,,,,,C0590,0,1
30,93.75,2796.68,0,,,,,C0591,0,3
22,77.05,1754.51,0,,,,,C0592,0,0
2,29.19,34.32,0,,,,,C0593,0,1
72,73.59,5375.43,0,,,,,C0594,1,3
28,103.44,2896.89,0,,,,,C0595,1,3
26,90.76,2379.3,1,,,,,C0596,0,2
1,80.65,0.0,0,,,,,C0597,1,0
10,99.24,1059.38,1,,,,,C0598,1,2
1,86.18,85.71,1,,,,,C0599,0,2
8,78.15,764.68,0,,,,,C0600,1,0
16,62.66,906.25,0,,,,,C0601,0,0
42,79.12,3384.14,1,,,,,C0602,0,2
6,25.98,225.23,0,,,,,C0603,0,1
19,29.62,591.93,0,,,,,C0604,0,1
3,82.4,256.55,0,,,,,C0605,0,0
8,61.59,496.08,0,,,,,C0606,1,0
58,59.16,3404.35,0,,,,,C0607,0,3
27,84.54,2302.08,0,,,,,C0608,1,0
15,89.71,1339.82,0,,,,,C0609,0,0
5,65.22,282.65,0,,,,,C0610,0,0
9,43.5,352.86,1,,,,,C0611,1,2
3,92.76,219.15,0,,,,,C0612,1,0
8,85.6,614.01,0,,,,,C0613,1,0
3,63.99,235.63,0,,,,,C0614,1,0
31,80.73,2436.73,0,,,,,C0615,0,3
1,72.48,0.0,0,,,,,C0616,0,0
4,80.23,239.24,1,,,,,C0617,1,2
23,84.45,1876.73,0,,,,,C0618,0,0
46,32.98,1524.21,0,,,,,C0619,0,1
66,81.39,5372.38,0,,,,,C0620,1,3
36,89.14,3209.29,0,,,,,C0621,1,3
4,18.25,178.89,1,,,,,C0622,1,2
6,63.33,428.89,0,,,,,C0623,1,0
40,88.55,3536.4,0,,,,,C0624,1,3
44,73.46,3212.67,0,,,,,C0625,0,3
20,84.63,1676.38,1,,,,,C0626,1,2
7,99.24,600.66,0,,,,,C0627,1,0
5,93.89,416.57,0,,,,,C0628,0,0
38,71.71,2738.36,0,,,,,C0629,1,3
4,78.34,297.92,1,,,,,C0630,0,2
21,33.04,648.48,0,,,,,C0631,0,1
68,18.5,1318.21,0,,,,,C0632,0,1
24,63.7,1432.98,0,,,,,C0633,1,0
5,74.57,355.66,0,,,,,C0634,0,0
6,55.46,314.93,0,,,,,C0635,0,1
1,61.72,131.75,0,,,,,C0636,0,0
23,75.56,1841.72,1,,,,,C0637,1,2
14,89.27,1208.46,0,,,,,C0638,1,0
4,78.19,357.01,1,,,,,C0639,0,2
5,73.94,417.78,0,,,,,C0640,0,0
0,82.24,7.83,0,,,,,C0641,1,0
72,98.86,7021.22,0,,,,,C0642,0,3
35,87.44,3007.26,0,,,,,C0643,0,3
10,65.67,682.04,1,,,,,C0644,0,2
58,70.3,4106.52,0,,,,,C0645,1,3
22,30.7,617.47,0,,,,,C0646,1,1
27,82.4,2180.61,0,,,,,C0647,1,0
22,91.07,1935.78,0,,,,,C0648,0,0
28,76.83,2190.06,0,,,,,C0649,1,0
3,55.39,149.86,0,,,,,C0650,0,1
16,79.13,1127.85,1,,,,,C0651,1,2
37,34.3,1387.44,0,,,,,C0652,0,1
0,97.84,43.24,0,,,,,C0653,0,0
2,86.22,104.53,0,,,,,C0654,1,0
5,58.4,208.86,1,,,,,C0655,1,2
6,97.97,524.24,0,,,,,C0656,0,0
4,21.63,0.0,0,,,,,C0657,0,1
19,62.48,1209.89,0,,,,,C0658,0,0
6,36.44,120.39,0,,,,,C0659,1,1
3,92.73,366.47,0,,,,,C0660,1,0
47,58.74,2806.5,1,,,,,C0661,0,2
23,78.61,1875.15,0,,,,,C0662,1,0
5,78.29,418.5,0,,,,,C0663,0,0
8,69.67,566.17,0,,,,,C0664,0,0
27,79.93,2160.36,0,,,,,C0665,0,0
31,78.55,2488.24,0,,,,,C0666,0,3
3,92.16,203.99,0,,,,,C0667,1,0
55,98.63,5411.89,0,,,,,C0668,0,3
30,85.36,2516.3,0,,,,,C0669,0,3
38,29.62,1135.13,0,,,,,C0670,1,1
3,34.95,54.29,0,,,,,C0671,1,1
3,26.05,94.16,1,,,,,C0672,0,2
7,74.26,553.9,0,,,,,C0673,0,0
1,78.25,95.79,0,,,,,C0674,0,0
1,82.77,112.43,0,,,,,C0675,0,0
3,87.24,235.96,0,,,,,C0676,1,0
24,51.53,1167.01,0,,,,,C0677,0,1
0,81.61,41.71,0,,,,,C0678,0,0
1,104.43,185.97,0,,,,,C0679,1,0
57,65.23,3643.77,0,,,,,C0680,1,3
1,59.77,73.27,0,,,,,C0681,1,0
15,58.2,687.52,0,,,,,C0682,1,0
20,73.64,1473.33,0,,,,,C0683,1,0
63,42.39,2685.4,0,,,,,C0684,0,3
46,67.0,3015.17,0,,,,,C0685,0,3
11,30.03,401.33,0,,,,,C0686,1,1
57,31.95,1823.27,0,,,,,C0687,0,1
11,25.7,340.61,0,,,,,C0688,0,1
22,87.66,2071.4,0,,,,,C0689,1,0
6,19.93,87.86,1,,,,,C0690,0,2
20,63.26,1220.19,0,,,,,C0691,0,0
15,74.23,1176.53,0,,,,,C0692,1,0
18,33.36,595.15,0,,,,,C0693,0,1
22,55.78,1130.05,0,,,,,C0694,0,1
3,57.58,122.45,1,,,,,C0695,0,2
7,86.7,648.54,0,,,,,C0696,1,0
26,70.38,1873.93,0,,,,,C0697,1,0
3,89.78,290.7,0,,,,,C0698,0,0
8,48.91,412.99,0,,,,,C0699,0,1
21,94.13,1910.92,0,,,,,C0700,0,0
55,85.8,4681.76,0,,,,,C0701,1,3
1,34.52,52.07,1,,,,,C0702,1,2
14,56.34,821.93,0,,,,,C0703,0,1
1,76.43,116.82,0,,,,,C0704,0,0
9,103.49,939.09,1,,,,,C0705,0,2
3,28.9,49.62,0,,,,,C0706,1,1
20,79.48,1554.18,1,,,,,C0707,0,2
28,58.65,1688.53,1,,,,,C0708,1,2
5,50.42,322.49,0,,,,,C0709,0,1
24,89.16,2056.61,0,,,,,C0710,0,0
11,72.06,880.36,0,,,,,C0711,1,0
6,94.43,552.55,1,,,,,C0712,0,2
14,88.02,1278.42,0,,,,,C0713,1,0
9,91.39,793.58,0,,,,,C0714,0,0
5,63.39,318.07,1,,,,,C0715,1,2
28,98.44,2768.37,1,,,,,C0716,0,2
31,89.94,2754.71,0,,,,,C0717,1,3
32,69.19,2294.96,0,,,,,C0718,1,3
9,75.18,672.69,1,,,,,C0719,0,2
3,75.14,261.56,0,,,,,C0720,1,0
36,73.8,2626.61,1,,,,,C0721,0,2
7,63.17,498.57,0,,,,,C0722,1,0
27,89.73,2418.87,0,,,,,C0723,0,0
34,57.29,1950.52,0,,,,,C0724,0,1
29,78.97,2237.1,0,,,,,C0725,1,0
9,31.75,250.35,0,,,,,C0726,1,1
55,88.97,4875.72,0,,,,,C0727,1,3
21,68.01,1379.39,0,,,,,C0728,1,0
17,31.19,497.94,0,,,,,C0729,0,1
23,90.97,2173.9,0,,,,,C0730,1,0
0,94.7,0.0,0,,,,,C0731,0,0
9,77.32,709.78,0,,,,,C0732,1,0
42,62.16,2612.41,0,,,,,C0733,1,3
3,103.79,314.48,0,,,,,C0734,1,0
10,38.49,407.91,0,,,,,C0735,0,1
10,83.12,854.86,0,,,,,C0736,0,0
8,76.58,516.06,0,,,,,C0737,1,0
16,106.78,1704.67,1,,,,,C0738,0,2
72,68.35,4932.63,1,,,,,C0739,0,3
5,35.24,174.84,0,,,,,C0740,1,1
24,98.6,2398.42,1,,,,,C0741,0,2
28,18.25,527.91,0,,,,,C0742,1,1
17,62.94,1056.06,0,,,,,C0743,0,0
2,47.22,158.18,0,,,,,C0744,0,1
16,81.01,1281.97,0,,,,,C0745,0,0
61,33.69,2163.94,0,,,,,C0746,1,3
8,98.78,711.82,0,,,,,C0747,1,0
20,18.25,379.41,0,,,,,C0748,0,1
64,68.19,4478.65,0,,,,,C0749,0,3
31,105.1,3290.06,0,,,,,C0750,1,3
23,95.81,2364.07,0,,,,,C0751,0,0
70,84.84,5983.16,0,,,,,C0752,1,3
3,84.04,242.3,0,,,,,C0753,1,0
29,82.17,2397.34,0,,,,,C0754,1,0
10,92.34,997.79,0,,,,,C0755,1,0
8,56.38,412.62,1,,,,,C0756,1,2
14,64.87,873.49,0,,,,,C0757,0,0
0,69.19,0.0,0,,,,,C0758,0,0
7,89.47,634.67,0,,,,,C0759,1,0
3,93.94,201.02,0,,,,,C0760,1,0
2,88.89,156.53,0,,,,,C0761,0,0
8,73.07,523.81,0,,,,,C0762,0,0
32,97.64,3080.25,0,,,,,C0763,1,3
4,60.84,213.22,0,,,,,C0764,0,0
15,101.38,1434.29,0,,,,,C0765,1,0
27,18.25,560.77,0,,,,,C0766,0,1
5,34.63,270.45,0,,,,,C0767,0,1
51,26.82,1431.64,0,,,,,C0768,0,1
40,69.98,2741.83,0,,,,,C0769,0,3
5,70.31,440.99,0,,,,,C0770,0,0
72,75.95,5387.75,0,,,,,C0771,1,3
22,73.65,1641.51,0,,,,,C0772,1,0
6,65.36,442.48,0,,,,,C0773,0,0
22,81.84,1820.18,0,,,,,C0774,0,0
21,79.08,1628.7,1,,,,,C0775,1,2
18,27.02,456.17,0,,,,,C0776,1,1
24,32.22,732.59,1,,,,,C0777,0,2
6,60.1,291.95,0,,,,,C0778,1,0
72,71.56,5076.06,0,,,,,C0779,0,3
39,99.9,3924.44,0,,,,,C0780,0,3
27,75.24,1987.49,0,,,,,C0781,0,0
0,72.65,46.3,0,,,,,C0782,1,0
17,38.05,550.24,0,,,,,C0783,0,1
24,34.16,893.6,0,,,,,C0784,1,1
38,70.63,2716.96,0,,,,,C0785,0,3
58,30.55,1804.84,0,,,,,C0786,0,1
49,81.81,3995.77,1,,,,,C0787,0,3
10,89.26,943.55,0,,,,,C0788,1,0
45,78.95,3587.26,0,,,,,C0789,1,3
0,34.8,0.0,0,,,,,C0790,1,1
8,57.79,446.55,0,,,,,C0791,1,0
2,93.08,145.06,0,,,,,C0792,0,0
42,37.99,1559.4,1,,,,,C0793,1,2
52,84.36,4360.05,0,,,,,C0794,1,3
5,77.81,438.08,0,,,,,C0795,0,0
9,29.59,199.83,0,,,,,C0796,0,1
72,72.22,5222.77,0,,,,,C0797,0,3
16,82.13,1297.01,0,,,,,C0798,0,0
13,62.25,748.88,0,,,,,C0799,0,0
13,85.29,1131.13,1,,,,,C0800,0,2
23,29.44,652.18,0,,,,,C0801,1,1
61,91.68,5547.65,1,,,,,C0802,1,3
9,104.92,959.55,0,,,,,C0803,1,0
3,39.3,78.27,0,,,,,C0804,1,1
4,89.83,384.54,0,,,,,C0805,1,0
0,41.37,0.0,0,,,,,C0806,1,1
16,27.98,407.44,1,,,,,C0807,0,2
52,103.24,5313.32,0,,,,,C0808,0,3
24,86.48,2102.14,0,,,,,C0809,0,0
72,61.23,4320.16,0,,,,,C0810,0,3
48,80.46,3889.49,0,,,,,C0811,1,3
13,84.91,1136.39,0,,,,,C0812,0,0
13,56.38,686.9,0,,,,,C0813,0,1
19,70.77,1263.7,0,,,,,C0814,1,0
2,71.04,72.66,0,,,,,C0815,0,0
18,80.34,1460.27,0,,,,,C0816,1,0
12,88.43,1069.31,0,,,,,C0817,0,0
20,79.4,1578.74,0,,,,,C0818,0,0
16,104.41,1736.12,1,,,,,C0819,0,2
7,30.73,162.35,0,,,,,C0820,0,1
18,80.17,1448.8,0,,,,,C0821,1,0
9,76.51,652.1,0,,,,,C0822,1,0
4,59.82,222.04,0,,,,,C0823,1,0
22,90.38,1976.46,0,,,,,C0824,1,0
7,81.64,472.53,0,,,,,C0825,1,0
43,58.24,2378.39,0,,,,,C0826,0,3
4,98.1,419.46,0,,,,,C0827,0,0
18,71.76,1292.81,1,,,,,C0828,0,2
16,68.21,1074.28,0,,,,,C0829,1,0
4,71.82,261.84,0,,,,,C0830,1,0
11,46.94,406.0,0,,,,,C0831,0,1
22,57.89,1279.15,0,,,,,C0832,1,0
7,98.46,649.02,1,,,,,C0833,0,2
2,87.77,128.22,0,,,,,C0834,0,0
19,95.12,1748.57,0,,,,,C0835,1,0
5,55.11,272.35,0,,,,,C0836,1,1
22,81.54,1767.69,0,,,,,C0837,0,0
36,67.86,2367.91,0,,,,,C0838,0,3
2,78.81,244.05,0,,,,,C0839,1,0
11,27.56,311.72,0,,,,,C0840,1,1
11,77.03,897.88,0,,,,,C0841,0,0
20,92.66,1797.37,0,,,,,C0842,0,0
8,41.73,398.68,0,,,,,C0843,0,1
10,68.74,643.24,0,,,,,C0844,0,0
0,46.7,0.0,0,,,,,C0845,0,1
2,98.3,242.82,0,,,,,C0846,0,0
16,108.29,1769.62,0,,,,,C0847,0,0
4,58.66,186.69,0,,,,,C0848,0,0
3,84.55,266.25,0,,,,,C0849,0,0
7,63.28,415.71,0,,,,,C0850,1,0
3,88.96,321.93,0,,,,,C0851,1,0
1,66.0,54.76,0,,,,,C0852,1,0
6,24.12,96.46,1,,,,,C0853,1,2
3,74.92,277.34,1,,,,,C0854,1,2
32,32.97,1066.73,1,,,,,C0855,0,2
1,76.65,135.03,0,,,,,C0856,0,0
27,35.71,1016.01,0,,,,,C0857,1,1
9,30.27,204.16,0,,,,,C0858,0,1
22,85.06,1920.6,0,,,,,C0859,0,0
1,39.31,39.49,0,,,,,C0860,1,1
50,86.57,4327.91,0,,,,,C0861,0,3
29,45.42,1248.62,0,,,,,C0862,0,1
3,28.32,65.0,1,,,,,C0863,1,2
4,59.89,234.38,0,,,,,C0864,0,0
20,66.3,1348.15,0,,,,,C0865,0,0
50,64.4,3188.81,0,,,,,C0866,0,3
11,62.47,713.78,1,,,,,C0867,0,2
13,100.71,1390.79,0,,,,,C0868,0,0
5,78.89,316.34,0,,,,,C0869,1,0
9,79.46,710.09,1,,,,,C0870,1,2
6,38.52,194.4,0,,,,,C0871,1,1
8,60.69,480.2,0,,,,,C0872,0,0
0,93.86,0.0,0,,,,,C0873,1,0
0,68.03,27.7,0,,,,,C0874,1,0
22,74.34,1577.45,0,,,,,C0875,1,0
22,48.56,1084.63,0,,,,,C0876,0,1
8,38.04,368.25,1,,,,,C0877,0,2
43,96.11,4140.05,1,,,,,C0878,0,3
6,76.97,534.21,0,,,,,C0879,1,0
10,88.31,931.77,0,,,,,C0880,0,0
26,87.09,2241.96,0,,,,,C0881,0,0
27,87.28,2334.0,0,,,,,C0882,1,0
39,71.39,2856.09,0,,,,,C0883,0,3
0,66.66,0.0,0,,,,,C0884,1,0
4,79.99,199.62,0,,,,,C0885,1,0
20,69.51,1405.72,0,,,,,C0886,0,0
8,72.37,551.31,1,,,,,C0887,0,2
0,68.19,0.0,0,,,,,C0888,1,0
17,61.54,989.06,0,,,,,C0889,0,0
9,69.33,679.51,0,,,,,C0890,0,0
9,68.62,659.94,0,,,,,C0891,0,0
6,105.06,635.27,0,,,,,C0892,0,0
0,113.33,113.38,0,,,,,C0893,1,0
4,79.43,263.64,0,,,,,C0894,0,0
12,36.93,411.24,0,,,,,C0895,0,1
6,29.11,106.96,0,,,,,C0896,0,1
41,73.41,3034.23,0,,,,,C0897,0,3
3,94.02,340.5,0,,,,,C0898,1,0
41,36.19,1383.21,1,,,,,C0899,0,2
10,97.1,1005.69,0,,,,,C0900,1,0
6,30.07,187.74,1,,,,,C0901,1,2
7,45.86,316.69,0,,,,,C0902,0,1
8,79.34,573.22,1,,,,,C0903,1,2
14,69.95,958.51,0,,,,,C0904,1,0
8,68.65,583.66,0,,,,,C0905,1,0
20,32.28,765.31,0,,,,,C0906,1,1
11,73.0,828.0,0,,,,,C0907,1,0
22,52.42,1206.31,0,,,,,C0908,0,1
18,72.35,1372.78,0,,,,,C0909,0,0
5,43.06,137.47,0,,,,,C0910,1,1
33,63.56,2103.37,0,,,,,C0911,1,3
32,78.63,2457.96,0,,,,,C0912,1,3
72,83.03,6040.59,0,,,,,C0913,1,3
3,29.78,89.38,0,,,,,C0914,1,1
37,69.74,2583.12,0,,,,,C0915,0,3
41,74.49,3174.65,0,,,,,C0916,0,3
20,86.02,1771.27,1,,,,,C0917,1,2
14,78.79,1123.34,0,,,,,C0918,1,0
63,67.72,4228.58,0,,,,,C0919,1,3
72,23.98,1630.45,1,,,,,C0920,0,2
20,35.72,697.0,0,,,,,C0921,0,1
8,29.38,277.88,0,,,,,C0922,0,1
33,81.04,2722.66,0,,,,,C0923,0,3
1,62.69,26.49,0,,,,,C0924,0,0
6,58.68,292.2,0,,,,,C0925,0,0
72,102.07,7406.61,0,,,,,C0926,0,3
33,39.25,1282.23,0,,,,,C0927,0,1
56,30.96,1768.15,0,,,,,C0928,0,1
18,35.66,660.25,0,,,,,C0929,0,1
10,67.01,632.73,0,,,,,C0930,1,0
72,97.54,7041.0,0,,,,,C0931,0,3
7,86.48,706.9,0,,,,,C0932,0,0
28,40.06,1085.05,0,,,,,C0933,1,1
16,88.97,1371.59,0,,,,,C0934,0,0
5,63.65,314.52,1,,,,,C0935,0,2
0,56.15,0.0,1,,,,,C0936,0,2
9,33.76,279.91,0,,,,,C0937,0,1
15,100.74,1537.42,0,,,,,C0938,0,0
4,81.01,355.25,0,,,,,C0939,0,0
10,20.23,207.54,0,,,,,C0940,0,1
19,89.6,1740.74,0,,,,,C0941,1,0
25,80.91,2093.0,0,,,,,C0942,0,0
1,71.28,58.07,0,,,,,C0943,0,0
21,73.76,1473.28,0,,,,,C0944,0,0
1,80.54,80.84,1,,,,,C0945,1,2
0,74.9,0.0,0,,,,,C0946,0,0
3,69.03,273.81,0,,,,,C0947,0,0
21,48.15,1032.43,0,,,,,C0948,0,1
1,77.6,62.3,0,,,,,C0949,1,0
0,79.24,51.99,0,,,,,C0950,1,0
2,32.89,92.02,0,,,,,C0951,1,1
59,29.79,1829.96,0,,,,,C0952,0,1
47,87.36,4099.63,0,,,,,C0953,0,3
1,30.68,0.0,0,,,,,C0954,0,1
7,93.93,626.76,0,,,,,C0955,1,0
58,18.88,1054.02,0,,,,,C0956,0,1
2,70.36,174.87,1,,,,,C0957,0,2
1,85.07,69.45,0,,,,,C0958,0,0
1,28.3,19.21,0,,,,,C0959,0,1
72,99.61,7116.25,0,,,,,C0960,1,3
27,91.12,2561.18,0,,,,,C0961,0,0
4,95.96,397.64,0,,,,,C0962,1,0
0,18.25,0.0,0,,,,,C0963,0,1
67,95.86,6411.72,0,,,,,C0964,0,3
11,93.03,952.61,0,,,,,C0965,0,0
18,75.08,1320.12,0,,,,,C0966,0,0
6,29.7,173.01,0,,,,,C0967,0,1
28,97.59,2745.31,0,,,,,C0968,1,3
4,81.22,369.39,0,,,,,C0969,1,0
30,76.08,2302.34,0,,,,,C0970,0,0
5,57.53,284.84,0,,,,,C0971,0,0
2,103.13,199.16,0,,,,,C0972,0,0
13,103.13,1332.25,0,,,,,C0973,0,0
33,71.08,2329.22,0,,,,,C0974,0,3
9,65.82,608.24,0,,,,,C0975,0,0
0,109.9,8.41,0,,,,,C0976,0,0
16,42.61,623.08,0,,,,,C0977,0,1
22,76.26,1657.39,1,,,,,C0978,0,2
26,71.48,1916.3,0,,,,,C0979,0,0
10,60.43,632.76,0,,,,,C0980,0,0
2,63.74,127.73,0,,,,,C0981,1,0
17,78.35,1292.68,0,,,,,C0982,0,0
7,22.91,104.94,0,,,,,C0983,0,1
58,60.73,3517.87,1,,,,,C0984,1,3
13,72.77,864.35,0,,,,,C0985,0,0
12,86.27,999.83,0,,,,,C0986,0,0
7,70.5,449.13,0,,,,,C0987,0,0
8,31.91,239.8,0,,,,,C0988,0,1
14,53.65,824.16,0,,,,,C0989,1,1
7,72.1,459.57,0,,,,,C0990,1,0
44,36.02,1541.11,0,,,,,C0991,0,1
11,79.72,862.4,0,,,,,C0992,1,0
6,33.3,132.05,0,,,,,C0993,1,1
3,92.74,256.92,0,,,,,C0994,1,0
22,60.66,1233.61,0,,,,,C0995,0,0
0,66.17,0.0,0,,,,,C0996,1,0
11,69.76,768.26,0,,,,,C0997,0,0
15,85.33,1311.73,0,,,,,C0998,1,0
8,52.12,456.09,0,,,,,C0999,1,1
27,100.41,2661.21,0,,,,,C1000,0,3
22,61.28,1274.03,0,,,,,C1001,0,0
71,37.38,2646.46,0,,,,,C1002,0,3
14,38.27,579.15,0,,,,,C1003,1,1
15,78.86,1186.01,0,,,,,C1004,1,0
5,30.8,52.0,0,,,,,C1005,1,1
9,95.38,833.06,0,,,,,C1006,1,0
0,68.29,0.0,0,,,,,C1007,1,0
23,64.03,1538.9,0,,,,,C1008,1,0
7,89.34,733.92,0,,,,,C1009,1,0
15,68.66,1033.05,0,,,,,C1010,0,0
5,35.8,178.96,0,,,,,C1011,0,1
19,31.88,617.76,0,,,,,C1012,0,1
11,83.41,957.17,0,,,,,C1013,0,0
13,74.59,927.81,0,,,,,C1014,0,0
57,54.76,3098.9,0,,,,,C1015,0,3
24,74.46,1774.93,0,,,,,C1016,1,0
6,87.33,536.07,0,,,,,C1017,1,0
14,80.98,1139.89,0,,,,,C1018,0,0
12,80.58,954.29,0,,,,,C1019,0,0
31,61.89,1940.29,0,,,,,C1020,0,0
35,86.59,3017.27,0,,,,,C1021,0,3
6,27.27,172.51,0,,,,,C1022,1,1
34,85.54,2955.43,0,,,,,C1023,0,3
3,87.92,236.42,0,,,,,C1024,0,0
28,66.11,1868.16,0,,,,,C1025,0,0
5,73.54,367.99,0,,,,,C1026,1,0
7,84.62,715.58,1,,,,,C1027,1,2
38,63.85,2448.48,0,,,,,C1028,0,3
10,76.54,751.47,0,,,,,C1029,1,0
72,53.83,3883.95,0,,,,,C1030,1,3
3,78.42,244.63,0,,,,,C1031,1,0
12,80.15,1004.23,0,,,,,C1032,0,0
26,69.87,1954.86,0,,,,,C1033,0,0
0,31.07,0.0,0,,,,,C1034,1,1
3,36.38,121.16,0,,,,,C1035,1,1
0,81.04,0.0,1,,,,,C1036,1,2
72,84.35,6100.06,0,,,,,C1037,0,3
28,80.19,2267.06,0,,,,,C1038,0,0
9,97.47,916.52,0,,,,,C1039,0,0
3,93.32,311.04,0,,,,,C1040,0,0
1,23.9,26.63,0,,,,,C1041,0,1
15,69.57,986.07,0,,,,,C1042,0,0
72,95.35,6900.77,0,,,,,C1043,1,3
22,72.25,1551.34,0,,,,,C1044,0,0
9,67.78,582.65,0,,,,,C1045,1,0
13,75.57,965.3,0,,,,,C1046,0,0
72,28.43,2077.4,1,,,,,C1047,0,2
14,93.34,1303.85,0,,,,,C1048,0,0
66,81.12,5383.59,0,,,,,C1049,0,3
0,69.34,0.0,0,,,,,C1050,0,0
25,93.55,2393.42,0,,,,,C1051,0,0
19,78.95,1535.45,1,,,,,C1052,1,2
23,109.15,2525.67,0,,,,,C1053,0,0
16,93.87,1493.33,0,,,,,C1054,0,0
0,23.25,0.0,0,,,,,C1055,1,1
3,37.63,169.94,1,,,,,C1056,1,2
51,105.95,5395.38,0,,,,,C1057,0,3
5,39.46,278.1,0,,,,,C1058,0,1
72,84.83,6232.38,0,,,,,C1059,1,3
22,24.95,567.26,0,,,,,C1060,1,1
11,101.65,1030.53,0,,,,,C1061,1,0
50,27.02,1393.69,1,,,,,C1062,1,2
31,59.07,1885.22,0,,,,,C1063,1,0
11,78.79,932.35,0,,,,,C1064,0,0
1,61.99,41.36,0,,,,,C1065,1,0
40,62.63,2550.13,0,,,,,C1066,0,3
28,82.28,2280.27,0,,,,,C1067,0,0
31,77.26,2391.35,1,,,,,C1068,0,2
27,80.17,2174.27,0,,,,,C1069,1,0
6,100.32,629.51,0,,,,,C1070,1,0
39,67.24,2638.75,0,,,,,C1071,0,3
0,74.13,72.9,0,,,,,C1072,0,0
5,37.89,197.67,0,,,,,C1073,1,1
0,75.45,50.67,0,,,,,C1074,0,0
2,76.72,168.21,0,,,,,C1075,1,0
15,81.27,1235.06,0,,,,,C1076,1,0
0,64.51,41.91,0,,,,,C1077,1,0
4,85.19,374.24,0,,,,,C1078,1,0
5,80.68,331.5,0,,,,,C1079,1,0
21,24.33,509.77,1,,,,,C1080,0,2
12,85.69,1037.46,0,,,,,C1081,1,0
12,85.05,1131.32,0,,,,,C1082,0,0
29,75.24,2089.32,0,,,,,C1083,0,0
12,80.61,1007.32,0,,,,,C1084,0,0
8,38.21,345.58,0,,,,,C1085,0,1
65,60.93,4026.93,0,,,,,C1086,0,3
0,54.09,11.24,0,,,,,C1087,0,1
7,53.0,395.4,0,,,,,C1088,0,1
18,78.63,1395.2,0,,,,,C1089,0,0
30,80.98,2446.01,0,,,,,C1090,1,3
33,81.36,2644.25,1,,,,,C1091,1,2
0,29.87,32.95,0,,,,,C1092,0,1
24,91.82,2215.03,0,,,,,C1093,0,0
25,69.09,1731.87,0,,,,,C1094,0,0
4,79.41,318.24,0,,,,,C1095,0,0
2,40.69,0.0,0,,,,,C1096,0,1
27,86.29,2384.78,0,,,,,C1097,0,0
5,71.01,334.82,1,,,,,C1098,1,2
0,46.69,13.13,1,,,,,C1099,1,2
5,34.49,193.78,0,,,,,C1100,0,1
0,97.28,0.0,0,,,,,C1101,0,0
5,56.64,269.2,1,,,,,C1102,0,2
8,88.08,576.74,0,,,,,C1103,0,0
6,38.21,212.04,1,,,,,C1104,1,2
50,25.79,1309.59,0,,,,,C1105,0,1
5,75.4,372.88,0,,,,,C1106,0,0
12,27.98,285.95,0,,,,,C1107,0,1
63,87.47,5482.74,0,,,,,C1108,1,3
42,97.76,4190.34,0,,,,,C1109,1,3
7,87.7,568.66,0,,,,,C1110,0,0
7,40.81,318.86,0,,,,,C1111,0,1
17,73.68,1303.57,0,,,,,C1112,1,0
49,71.95,3459.83,0,,,,,C1113,1,3
0,88.91,58.27,0,,,,,C1114,1,0
9,79.94,759.99,0,,,,,C1115,1,0
37,86.11,3137.68,0,,,,,C1116,1,3
10,62.54,636.68,0,,,,,C1117,0,0
25,83.32,1981.23,1,,,,,C1118,1,2
23,78.8,1760.88,1,,,,,C1119,0,2
4,34.16,143.38,0,,,,,C1120,1,1
11,100.92,1104.14,0,,,,,C1121,0,0
16,28.15,364.29,0,,,,,C1122,0,1
25,89.14,2339.77,1,,,,,C1123,0,2
34,85.75,2933.8,0,,,,,C1124,1,3
28,61.51,1664.63,0,,,,,C1125,0,0
0,71.75,3.95,0,,,,,C1126,1,0
22,29.53,597.04,0,,,,,C1127,1,1
13,53.37,731.46,0,,,,,C1128,0,1
17,59.02,914.98,0,,,,,C1129,1,0
9,35.61,338.07,1,,,,,C1130,1,2
25,18.48,469.08,1,,,,,C1131,0,2
22,90.91,1920.6,0,,,,,C1132,0,0
17,76.72,1359.0,0,,,,,C1133,0,0
39,76.07,2991.22,0,,,,,C1134,0,3
2,88.27,222.07,0,,,,,C1135,0,0
7,65.64,428.28,0,,,,,C1136,1,0
